statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Facebook posts,"December 29, 2019",There have been 317 criminal indictments under three recent Republican presidents and only three indictments under three recent Democratic presidents.,half-true,Facebook post,Crime; Facebook Fact-checks,Tom Kertscher,"January 9, 2020",https://www.politifact.com/factchecks/2020/jan/09/facebook-posts/many-more-criminal-indictments-under-trump-reagan-/
Philip Van Cleave,"December 9, 2019","U.S. and Virginia murders are ""usually gangbangers killing gangbangers.""",false,speech.,Crime; Guns; Virginia,Warren Fiske,"January 9, 2020",https://www.politifact.com/factchecks/2020/jan/09/philip-van-cleave/are-most-murders-gangbangers-killing-gangbangers-v/
Jeff Jensen,"November 20, 2019","""It’s nothing I do, but the probation office here in the Eastern District of Missouri is the best in the country. They have about a 7.5% recidivism rate, compared to national averages of 70 or 80%""",half-true,interview with St. Louis Public Radio,Criminal Justice; Crime; Missouri,Libby Stanford,"December 31, 2019",https://www.politifact.com/factchecks/2019/dec/31/jeff-jensen/jensen-half-true-st-louis-office-recidivism-rate/
New York City Police Benevolent Association,"December 2, 2019","""Defendants charged with producing, directing or promoting an obscene sexual performance by a child will be arraigned & set free.""",mostly-true,Tweet,Criminal Justice; Crime; New York,Jill Terreri Ramos,"December 22, 2019",https://www.politifact.com/factchecks/2019/dec/22/new-york-city-police-benevolent-association/police-union-criticizes-new-bail-law/
Joe Biden,"December 19, 2019","""You have to have congressional authority"" to close Guantanamo Bay prison.",mostly-true,Democratic primary debate,National; Congress; Legal Issues; Crime; Terrorism,Amy Sherman,"December 20, 2019",https://www.politifact.com/factchecks/2019/dec/20/joe-biden/congress-put-roadblocks-front-efforts-close-gitmo-/
Rob Hutton,"December 4, 2019","A ""study showed as many as one in four people have had a package stolen from their residence.""",true,radio interview,Consumer Safety; Criminal Justice; Legal Issues; Crime; Wisconsin,D.L. Davis,"December 13, 2019",https://www.politifact.com/factchecks/2019/dec/13/rob-hutton/wisconsin-state-rep-hutton-delivers-claim-about-le/
Paul Gigot,"December 7, 2019","Says the impeachment of President Donald Trump would be the first in U.S. history ""without a specific criminal statute or crime that the president who is impeached would have allegedly committed.""",half-true,interview,Impeachment; Crime; PunditFact,Tom Kertscher,"December 12, 2019",https://www.politifact.com/factchecks/2019/dec/12/paul-gigot/donald-trump-would-be-first-us-president-impeached/
Michael Bloomberg,"November 17, 2019","""No other city in America did what (New York) did. We reduced murders by 50%, reduced police shootings to historic lows, reduced the number of people incarcerated by nearly 40%.""",mostly-true,speech,National; Criminal Justice; Crime,Tom Kertscher,"December 2, 2019",https://www.politifact.com/factchecks/2019/dec/02/michael-bloomberg/new-york-crime-did-drop-when-2020-hopeful-michael-/
Jean Evans,"October 7, 2019","""Missouri, in general, has more crime, percentage-wise, than the rest of the country. So, we are seeing overall crime throughout the country is going down but not here in Missouri.""",half-true,Missouri Times article,Crime; Missouri,Greta Serrin,"November 25, 2019",https://www.politifact.com/factchecks/2019/nov/25/jean-evans/missouris-crime-high-s-not-full-story/
Nikki Fried,"October 29, 2019","While previous clemency boards granted restoration of civil rights to thousands of Floridians,  ""so far this year, under this clemency board, four (felons) have gotten their rights back.""",mostly-true,pre-legislative media forum,Elections; Crime; Florida,Amy Sherman,"November 21, 2019",https://www.politifact.com/factchecks/2019/nov/21/nikki-fried/2019-few-florida-felons-got-their-voting-rights-ba/
David McKinley,"October 13, 2019","""$53 million a week is coming across the border in drugs.""",mostly-true,article,West Virginia; Immigration; Drugs; Crime,Matthew Digby,"November 18, 2019",https://www.politifact.com/factchecks/2019/nov/18/david-mckinley/what-value-drugs-come-us-border/
Facebook posts,"September 5, 2018","On Sept. 5, 1993, ""Vince Foster went to Fort Marcy Park and shot himself 3 times in the back of the head to avoid testifying against Hillary Clinton.""",false,Facebook post,Crime; Facebook Fact-checks,Ciara O'Rourke,"November 8, 2019",https://www.politifact.com/factchecks/2019/nov/08/facebook-posts/decades-old-conspiracy-theories-about-vince-foster/
Donald Trump,"October 28, 2019","""Over the last two years, the number of murders in America and America’s major cities has dropped, unlike here (Chicago), by more than 10%.""",pants-fire,speech,Crime; Illinois,Kiannah Sepeda-Miller,"October 29, 2019",https://www.politifact.com/factchecks/2019/oct/29/donald-trump/trump-dead-wrong-about-change-murders-chicago/
Richard Durbin,"October 22, 2019","Says that in Illinois, ""fewer than 20% of those actually deported have been charged with any serious crime.""",mostly-true,remarks at a committee hearing,Immigration; Crime; Illinois,Kiannah Sepeda-Miller,"October 27, 2019",https://www.politifact.com/factchecks/2019/oct/27/richard-durbin/durbin-mostly-track-claim-illinois-deportations/
Facebook posts,"October 8, 2019",Says the Obamas are connected to the Varsity Blues college admissions scandal.,false,Facebook post,Fake news; Crime; Facebook Fact-checks,Samantha Putterman,"October 11, 2019",https://www.politifact.com/factchecks/2019/oct/11/facebook-posts/no-obamas-have-nothing-do-varsity-blues-college-ad/
Roger Williams,"August 22, 2019","""50% of the DUIs on Interstate 35 are from illegals. Ninety percent of the 50% have absolutely no identification.""",pants-fire,interview,Criminal Justice; Crime; Texas,Madlin Mekelburg,"October 4, 2019",https://www.politifact.com/factchecks/2019/oct/04/roger-williams/are-half-those-arrested-dwis-i-35-unauthorized-imm/
Facebook posts,,"""Beto O’Rourke wants to confiscate guns because he can’t buy one himself due to his criminal record.""",false,,Crime; Public Safety; Guns; Texas,Madlin Mekelburg,"September 18, 2019",https://www.politifact.com/factchecks/2019/sep/18/facebook-posts/would-beto-orourkes-criminal-history-prevent-him-p/
Facebook posts,"August 22, 2019","Says the ""bones of children"" were found on Jeffrey Epstein’s island.",false,Facebook post,Crime; Facebook Fact-checks,Samantha Putterman,"September 4, 2019",https://www.politifact.com/factchecks/2019/sep/04/facebook-posts/no-bones-children-were-not-discovered-jeffrey-epst/
Bernie Sanders,"August 26, 2019","""Last year, South Carolina spent $21,756 per prison inmate and $11,552 per student.""",mostly-true,Instagram post,National; Criminal Justice; Education; Crime; State Budget,John Kruzel,"August 27, 2019",https://www.politifact.com/factchecks/2019/aug/27/bernie-sanders/bernie-sanders-right-south-carolina-spends-more-pr/
Facebook posts,"August 15, 2019","Says 194 people were killed in mass shootings in 2018 while undocumented immigrants killed 83,211 people.",false,Facebook post,Immigration; Crime; Facebook Fact-checks,Samantha Putterman,"August 26, 2019",https://www.politifact.com/factchecks/2019/aug/26/facebook-posts/post-comparing-mass-shooting-deaths-homicides-undo/
Amy Klobuchar,"August 12, 2019","The ""boyfriend loophole"" means that ""if you commit a serious crime of domestic abuse against your wife, you can't get a gun, but if you do it against your girlfriend, you can.""",half-true,interview,National; Crime; Guns,Tom Kertscher,"August 22, 2019",https://www.politifact.com/factchecks/2019/aug/22/amy-klobuchar/boyfriend-loophole-some-convicted-domestic-violenc/
Adam Kinzinger,"August 9, 2019","""97% of murders occur with handguns.""",mostly-false,TV interview,Crime; Illinois; Guns,Kiannah Sepeda-Miller,"August 15, 2019",https://www.politifact.com/factchecks/2019/aug/15/adam-kinzinger/are-handguns-used-commit-nearly-all-murders/
Curt Schilling,"August 10, 2019","Law-abiding gun owners stop crimes ""2.5 million times a year,"" according to the federal Centers for Disease Control.",mostly-false,tweet,Crime; PunditFact; Guns,Tom Kertscher,"August 14, 2019",https://www.politifact.com/factchecks/2019/aug/14/curt-schilling/trump-backed-ex-pitcher-curt-schilling-misleads-sa/
Bernie Sanders,"August 5, 2019","""In 2016, counties hosting a Trump rally saw a 226% spike in hate crimes.""",half-true,Facebook meme,National; Crime,Louis Jacobson,"August 12, 2019",https://www.politifact.com/factchecks/2019/aug/12/bernie-sanders/did-counties-hosting-trump-rally-2016-see-226-spik/
Ivanka Trump,"August 6, 2019","""Chicago experienced its deadliest weekend of the year...With 7 dead and 52 wounded near a playground.""",mostly-false,tweet,Crime; Illinois; Guns,Duncan Agnew,"August 7, 2019",https://www.politifact.com/factchecks/2019/aug/07/ivanka-trump/ivanka-trump-conflates-chicago-gun-violence-statis/
Dianne Feinstein,"August 3, 2019","There are ""more gun deaths by far"" in the United States than any other country in the world.",false,tweet,Criminal Justice; Crime; California; Guns,Chris Nichols,"August 6, 2019",https://www.politifact.com/factchecks/2019/aug/06/dianne-feinstein/fact-check-are-there-more-gun-deaths-far-america-a/
Sheila Bynum-Coleman,"July 26, 2019","""African Americans are three to four times more likely to be arrested for drug crimes, and nine times more likely to be imprisoned.""",mostly-true,website post.,Criminal Justice; Drugs; Crime; Virginia,Warren Fiske,"August 6, 2019",https://www.politifact.com/factchecks/2019/aug/06/sheila-bynum-coleman/bynum-coleman-mostly-right-about-racial-disparity-/
Donald Trump,"August 5, 2019","""Last year, we prosecuted a record number of firearms offenses.""",mostly-true,speech,National; Crime; Guns,Amy Sherman,"August 5, 2019",https://www.politifact.com/factchecks/2019/aug/05/donald-trump/after-mass-shootings-fact-checking-trumps-statisti/
Donald Trump,"August 1, 2019","""The homicide rate in Baltimore is significantly higher than El Salvador, Honduras, Guatemala. ...  I believe it’s higher than Afghanistan.""",half-true,rally,National; Crime,John Kruzel,"August 2, 2019",https://www.politifact.com/factchecks/2019/aug/02/donald-trump/donald-trumps-flawed-comparison-homicide-rates-bal/
Chelsea Handler,"August 2, 2019","""Elijah Cummings’ house was broken into after Trump publicly attacked him on Twitter.""",false,tweet,Crime; PunditFact,Bill McCarthy,"August 2, 2019",https://www.politifact.com/factchecks/2019/aug/02/chelsea-handler/chelsea-handler-blames-trumps-tweets-break-cumming/
Donald Trump,"August 1, 2019","Democrats ""want virtual immunity for illegal aliens who have created horrible crimes and murder.""",false,rally,Immigration; National; Crime,Jon Greenberg,"August 2, 2019",https://www.politifact.com/factchecks/2019/aug/02/donald-trump/trumps-false-charge-democrats-want-virtual-immunit/
Facebook posts,"July 15, 2019","""SIX of the most prominent activists during the Ferguson riots have all been found burned to death in their cars. There are no coincidences here.""",mostly-false,Facebook post,Crime; Facebook Fact-checks,Samantha Putterman,"July 25, 2019",https://www.politifact.com/factchecks/2019/jul/25/facebook-posts/facebook-post-deaths-6-people-ferguson-stretches-w/
Bill Stanley,"July 9, 2019","""How many people have with a concealed carry permit have committed a crime in Virginia? ...The answer is zero.""",false,radio interview.,Crime; Guns; Virginia,Warren Fiske,"July 24, 2019",https://www.politifact.com/factchecks/2019/jul/24/bill-stanley/theres-no-proof-bill-stanleys-claim-about-va-conce/
Cory Booker,"July 5, 2019","""In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.""",true,interview,National; Drugs; Crime,Tom Kertscher,"July 11, 2019",https://www.politifact.com/factchecks/2019/jul/11/cory-booker/more-arrests-us-marijuana-possession-violent-crime/
Pete Buttigieg,"July 4, 2019","""A black person is four times as likely as a white person to be incarcerated for the exact same crime.""",mostly-false,event,National; Criminal Justice; Crime,Louis Jacobson,"July 10, 2019",https://www.politifact.com/factchecks/2019/jul/10/pete-buttigieg/viral-moment-pete-buttigieg-fumbles-line-racial-di/
Kamala Harris,"June 27, 2019","Says ""I disagreed"" with President Obama’s Secure Communities deportation program",half-true,Democratic presidential debate,Immigration; Border Security; Crime; California,Chris Nichols,"June 28, 2019",https://www.politifact.com/factchecks/2019/jun/28/kamala-harris/fact-check-did-kamala-harris-really-disagree-obama/
Donald Trump,"June 18, 2019","Says the Central Park Five ""admitted their guilt.""",mostly-false,remarks to reporters on the White House South Lawn.,National; Civil Rights; Crime,Jon Greenberg,"June 24, 2019",https://www.politifact.com/factchecks/2019/jun/24/donald-trump/donald-trump-twists-story-central-park-five/
Ilhan Omar,"June 5, 2019","""Every day on average 500 people die from gun violence.""",false,tweet,National; Crime; Guns,Tom Kertscher,"June 12, 2019",https://www.politifact.com/factchecks/2019/jun/12/ilhan-omar/rep-ilhan-omars-claim-high-there-arent-500-gun-dea/
Joe Biden,"May 14, 2019","The 1994 crime bill ""did not generate mass incarceration.""",half-true,campaign event,National; Criminal Justice; Crime,Jon Greenberg,"May 30, 2019",https://www.politifact.com/factchecks/2019/may/30/joe-biden/joe-biden-1994-crime-bill-mass-incarceration/
Mark Pocan,"May 29, 2019","Says Donald Trump's claim that ""there was insufficient evidence and therefore, in our country, a person is innocent"" directly contradicts Special Counsel Robert Mueller’s statement.",mostly-true,tweet,Elections; Impeachment; Crime; Wisconsin,Eric Litke,"May 30, 2019",https://www.politifact.com/factchecks/2019/may/30/mark-pocan/pocan-says-trump-tweet-contradicted-mueller/
